Country or area/ISO code,Company Code,Contact
Company Name/Address,(carrier code),
Falkland Islands (Malvinas) / FLK,,
Cable and Wireless plc,FKCW,"Steve Baker, GM"
PO Box 179,,Tel +500 20801
STANLEY,,Fax +500 22207
,,E-mail
